image_url,class,label:confidence
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/dd5/ab6/dd5ab6b2cd116a3037837afc060b7.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5ca/d6e/5cad6e483755c5bca8918516ee99f179.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/667/049/66704972f86b8d3914be8ea448f2.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/507/9f5/5079f5969f29b4b8f4e41782716e73d.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7a2/0fe/7a20fe7f1db091229a7ced42d5e689a3.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7dc/7a8/7dc7a8bbff6e7fc4bbce550e1a274e1.jpg,Beach volleyball,0.6669
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/6fb/16d/6fb16da6462e0aa7ebbd38460531713.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/dd6/99a/dd699abf3f7fa967868792f22a5b.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/afa/b48/afab4817db7f6681dd5f8edc28f99c.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/988/97b/98897b44a6d51f24086127675cf3.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/798/132/79813247275b874ef54e2f1f9545fb9b.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/164/47e/16447e21bc369e6065fcdce8d55c259f.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/274/9db/2749db3560f38efde8299b96892c3cdc.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/bcc/493/bcc4931f49baac20e29676cb1a7c3b54.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d28/896/d288960612276b05d8bb3bdcde6def.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7ad/934/7ad93443ad2d1d8892691ce5233e88a0.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/1ec/f68/1ecf6889c5cde4295239d11f99ba27.jpg,Cross-country skiing,0.6591
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/65c/2ba/65c2ba5c6a962bae19c3aa305711b1c.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7c4/165/7c4165a7bdb86a14b35d675dc0fd3c.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a0c/dcb/a0cdcb05f7bbdab683e6c856e282ab1.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/cf7/be5/cf7be54182432d9341d3515e99edd441.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ee7/fdf/ee7fdf4bee3e52ccc3754c3b4d6579.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/fee/1ef/fee1ef67fe8046a2ca0ac6e986662.jpg,Beach volleyball,0.6659999999999999
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/915/0c0/9150c09838fe1e2595b7cb4be282ab5f.jpg,Cross-country skiing,0.6614
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4f2/8a1/4f28a17dee5a29978922621fa118b564.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b92/498/b92498c8732b8b47a2db3af628eaab8b.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/613/987/61398722fea4a4f91f6d5bdfa93fd9a.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3e9/da2/3e9da2126896f3ffbbb4f2639c42ce1.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d13/ce3/d13ce327082e819b43a6d37e4819a.jpg,Beach volleyball,0.6692
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d87/978/d8797867af7d91d238547739ccdc16.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e63/3c2/e633c2474aacaf59930daacb9d62ee6.jpg,Cross-country skiing,0.6761
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f16/994/f16994626fd88e7134a366c9ba83fe.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c91/0d5/c910d53ac2ed3dcbbb26cf89abfc2b76.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c55/4bc/c554bcf7b7efafecc9a19b8d69e19fd5.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b46/dc1/b46dc1b2e2aa7f81ace7215b6817bae2.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/807/ccb/807ccb44cc62c360761d34c243947.jpg,Formula racing,0.6764
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/9b7/7fd/9b77fdb6146965f2789ea9cbf678e9a.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/27c/6f0/27c6f0938731a9988a96657316124973.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/fa3/b75/fa3b7579b43bc3ccbc5a2ed8e8a3be19.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/79f/b47/79fb471a995617554fb393d2563387e.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/614/36c/61436c3532fd99796d29921dc5658280.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/909/e24/909e24335490142cc3de1ad122f7dae7.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/dba/1b8/dba1b8f2a26e9417ebce33a8ddb7bf.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ddf/182/ddf18235528f66a8ed462cd0c869cc32.jpg,Formula racing,0.6754
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f28/6c4/f286c4ebfed7fea796a593a58492542.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/934/09e/93409ede45d6fb131046ed13608c49b.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a44/99f/a4499f4471314523147b51f590e59e.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d36/347/d3634705795c167b746cb267cf379b.jpg,Cross-country skiing,0.6425
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/90b/47f/90b47fd61d85826b0113a9493f470.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/52c/9c5/52c9c5b38b315eb3e5768fde5241517c.jpg,Cross-country skiing,0.6738
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/71c/310/71c3101cca60f8dfc63491148a3c2d41.jpg,Formula racing,0.6607
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/413/4f8/4134f8fe9f4bb6391cf758594b3bd10.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a3b/e2e/a3be2ec3d2a13c7be7bde069fd5bc0.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/fb6/d7f/fb6d7fb285292c19a8794bd57255572.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/68b/d42/68bd42ca7fc3a86187deb7dc1a31eb7c.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3bb/3e7/3bb3e728538a421553823fec351c1cb.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/361/783/3617833f574353dfaa884c84fb22c50.jpg,Cross-country skiing,0.6744
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/46f/8fc/46f8fc68c89c40fb4d1a04b9dce8bd.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5bd/acd/5bdacdaac31f97d4baa0c5e3e75c4c5.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b99/a32/b99a32634764c8919a6afdb35b6cfa8c.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/489/f8a/489f8a339ef2dc183f963248e74e6a2d.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/294/b73/294b73dce81fe9aafa88065e0f771cc.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/6fa/bc2/6fabc26624da4e85e3ab617e9e93.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/6b0/62d/6b062db646173eb50e9a34826c96e0.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/372/bf5/372bf59c94f2ca362a0cc32ebf140ce.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3c3/3cf/3c33cf4717e3adeff8c491b5d027c78.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/935/2d1/9352d1d37bdf11d2acd1a67426bf4a9.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/2c5/6a4/2c56a4cf28483a581e737d96789a7c.jpg,Cross-country skiing,0.6619
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/392/a7d/392a7d25857244ce50feed1f87dbab6.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/1b2/e38/1b2e38893ee9cc179f2d79208552e3.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/2db/a32/2dba323dbf9766886feadf891d1df3a8.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7db/f48/7dbf481eb91c33649ac31d2d601ce2.jpg,Formula racing,0.6631
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/862/e89/862e89139c98dba4b3477be2016e9.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/fbb/816/fbb81634e059df91eba4c7e4e46d59.jpg,Formula racing,0.7404
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/72c/ce8/72cce871ed3d21293e4446749b3b74c7.jpg,Formula racing,0.6695
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ee7/2ba/ee72bae4b4ebb2e853269ee5ec06bec.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b0b/436/b0b43661d1bb59d5c440bed4f1c4f62.jpg,Formula racing,0.6588
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c29/a75/c29a75e604191228c1e27771c65929.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/584/c55/584c5592a759960e0e6dd1e9fa2cef9.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/935/b53/935b531a71123f2f3e79b6077f6d58d.jpg,Cross-country skiing,0.6527
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e3e/a6a/e3ea6ac5dd32ca37b791a884430754b.jpg,Formula racing,0.6731
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f0d/3b2/f0d3b2f332a2723e9efd114446b6b79.jpg,Beach volleyball,0.6692
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/247/d83/247d839a8dec88f1f8a647d7cef6ffb.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/73b/fae/73bfaedc163f46aea7f0e235746ebf60.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/fef/11a/fef11a2490f6affa9b78313bdcff76b.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/8d5/72c/8d572cd89bf7da23af5072e08787d47f.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/692/bb6/692bb67563b2d8be5f64d55f1566b7f.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/949/a41/949a41b8088b015a75a762bf56bf55.jpg,Cross-country skiing,0.6706
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b2f/ecb/b2fecb70a387e58f129fe35d2ed4ba9.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a03/36f/a0336fd72af37e3dd3cd8ccca39cb779.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ebf/ee7/ebfee7a58eccd25420bcd75ab96e55a2.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b71/72f/b7172f3511a76039c135a76d55f94e69.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d3a/33c/d3a33c83a0b78063192da54542681165.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/718/245/7182451f438a45579152032f73c1.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/416/4da/4164da16dc40961c97fb2925a9c9619.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/497/ca5/497ca5fc16ee55b7561b98fa7722055.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/6e3/fe5/6e3fe5c17bfad86459bac0fcd2739db7.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/88a/921/88a921856ad1280968d1146354a8e9c.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/add/b19/addb1983a8a64f573f7418d55b01a59.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/60e/b71/60eb710cd103eac4e91a509a9b8ef7.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/af9/d4f/af9d4fd1fbbb5a59b2d8fef2bff8e84.jpg,Cross-country skiing,0.6699
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/1fd/754/1fd7546993c4f58046fe812e909281.jpg,Formula racing,0.6665
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e31/26a/e3126abb90e64fa1b3106afc2dca3019.jpg,Formula racing,0.6628
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3a9/3f7/3a93f792e9ad64e8a07669d8188447.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/481/fd0/481fd028d60f170621a29d8922a7a1.jpg,Formula racing,0.6704
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/166/99c/16699c5aa462517f63868ad09c731fb.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d4a/959/d4a9592c83ba552cc09b7fcb27bb2c.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e9d/9a8/e9d9a8f9ea365b1f43f51b431d004c.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a45/eca/a45eca50af333703e3b3ae099bca1a1.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e6e/3a8/e6e3a8a7df759aeb0106ba525e7f.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/91c/567/91c5677716a3839b269528ebff10e1.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f81/070/f81070b5f28dcfec5a2ed51e4c2483.jpg,Cross-country skiing,0.6582
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/724/1bb/7241bb08b4fd6b0ef579b7a7bd793b7.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5b2/55f/5b255f24783cf8163a1e688da24ca6fb.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/50c/4d8/50c4d88c519cb281cbd4addbc62e.jpg,Formula racing,0.7661
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b62/aed/b62aeda5f7d9803a2052a7446e961ee3.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/723/9e2/7239e2a64c28d06c78dc5f573351977.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/982/546/982546dfb8e557a1dbd70b90a73e20.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/727/3af/7273af5f38af10c3c5cf4a3fbb9e559b.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/44c/75b/44c75b41a753db18f28dd84239d4ae4e.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d1e/345/d1e345381c2b503416966d32ed9797ff.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5d4/1a3/5d41a34e8b92b50a6abadda624318.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c88/3ff/c883ff652cc151d9d7af94f65cb783f1.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c5b/2b1/c5b2b128465f1893c218eddec101cac.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5e2/09e/5e209e2a4f505632e8e351ae269bc11a.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/834/74f/83474f68439852955e8678528672c61d.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b95/c7f/b95c7fba848282c27dd097ceb9120.jpg,Cross-country skiing,0.6701
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/6ec/3f9/6ec3f97219d511f8cd8a721fa4519c6.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a1a/6c9/a1a6c9ae686066ccc1182c86e63b3287.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/fb7/c37/fb7c37fa6ecb566945593393dce9a5.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/bca/e07/bcae07c34f45826135384e45e888b.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/6a9/77f/6a977fa15fca4ed05d7e4f5b6d3ad.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b2b/950/b2b950583b3a7aa6f2a5b989378f3e.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4aa/693/4aa693062cfcc584a44d59880f3e022.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/55e/723/55e7237d2acf5785a159dfff769e481.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e39/778/e39778bee2fa4a6b2399107d8b7dd.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/694/730/6947302ba54b5564b1df6f7b7f6e5c2.jpg,Beach volleyball,0.6726
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e58/2f6/e582f675e82650fbc4788ef422ff6d.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/aa8/459/aa8459c8daec541e993e5ede95588d.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/809/3e3/8093e3acc182ef42891d30674b5bcdf6.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/678/8a0/6788a011b226151be1bf0ab542ac4de.jpg,Cross-country skiing,0.6732
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f4e/c13/f4ec13c0642affa83f23df742d6e94d.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5c8/2c4/5c82c4a96735c574592e68c4787b722.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/125/f57/125f5742b011d69ea13344e41eba1b9b.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ea2/a7b/ea2a7b18eeaa932f2e4ef9da7db62.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/128/a62/128a62ab08186224582cd92c82dbc1.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/132/b23/132b23fc9db406b342cc3efad6ebcf.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/11a/1a9/11a1a911ff2fa1dd46deaafd45210a8.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c33/615/c336154435e1de43a55f41425c35ca.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5b4/f6d/5b4f6d45a0c7249a7088ffecf4dbbe.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f9a/e56/f9ae56af5a66bdadeaafc81d6d0f83e.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/cd3/97e/cd397eb552f19daa9f1e3b995fccc75.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c1c/efa/c1cefac428f5353efceac44173b7314.jpg,Formula racing,0.6797
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b42/2eb/b422ebdc1871fad29689d5dcbab829.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e02/391/e02391cd8f9197a981d2a7374edb4f33.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/605/3dd/6053dd94c8cddddedfe9ce6919c2ceb4.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/242/ae8/242ae853fe25478c4ffd8b91a61daab4.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/bda/68e/bda68e6df3d5bce62c9d987dad1ee19.jpg,Formula racing,0.6649
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/456/6c6/4566c6cee13a54a34dcbeb74e66a57d.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/84a/912/84a9121c614988f8778f6b4d3b6a6ae.jpg,Formula racing,0.6619
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/11a/da3/11ada33c3ecdf8eec5af9c61e4a9494.jpg,Beach volleyball,0.6706
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d83/37b/d8337bfe3df94c22d922bfa5e65b8d5.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/8ab/6b3/8ab6b3d6651368396aa9de1c480e6.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/661/6fd/6616fd264bc2db63e9a79d356ccc8b.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b5f/7de/b5f7def0b4d45d3062edab4eb8fdb49.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7a8/150/7a8150c67c1a6b9262a3bc1788df9c9.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3b9/073/3b907384fbbde243336d4625ffb5dc6b.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/16a/a7e/16aa7e9ded37cce59781f66a6472a33.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/8b2/85a/8b285a1f47cdbd21cf480f85ab9f760.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3d5/d82/3d5d82ab4eb84b3083494c2aeee0ca21.jpg,Cross-country skiing,0.6791
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4e4/316/4e4316d0ea6097332bdece24ef78c.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/373/569/3735697ff94872206bfb989c2d9eec.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d65/631/d65631f2e794d7ffe3a9e7650ce2eeb.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/271/be8/271be8b9e943d667a5213db7c2052b3.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3d3/798/3d3798f2a2cb599325a1f1bc811d6fde.jpg,Formula racing,0.6582
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/39a/e5f/39ae5fd09f53a0a1dbf2f5637dd3f378.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/40e/598/40e5987c70da1ffdecd47cbf94433a5b.jpg,Formula racing,0.6772
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/2c3/87f/2c387f5c8d6948915c93851e2e7f.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b4f/14d/b4f14d40aa4109d48c04bea16b5d488.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/fa8/483/fa84835dda74f64f9cf944ed8c1b9.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/8c5/039/8c503981e467b679fad7bfd5f1b3bd.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4c9/089/4c9089d9c976c186cd21ecfcda58ccc0.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/926/207/9262073b5978a529551335d823796ec.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/537/245/5372457ce473dfd764b87d32f27f5c60.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/693/c7c/693c7ccf4477cef1970d75ca4d9b255.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b7f/344/b7f344783c168c52297735a925bf7.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/2b7/36a/2b736a2e6736158865543af7e36f18fd.jpg,Beach volleyball,1.0
